Country,Site,Time_Period,Absolute_Time,Unique,Culture,Reference,Species,Species_Sum,Percentage,Abundance,Absolute,Stetigkeit_(%_der_Fundplätze),Presence_Absence,Semi_Quantitative_old,Semi_Quantitative,Notes,...18
NL,"Westwoud/Prov. Noord-Holland, NL",MBA B – LBA,1400-807,NA,Unknown,Kučan 2007,Triticum spelta,Triticum spelta,NA,NA,0,NA,0,0,0,NA,NA
NL,"Westwoud/Prov. Noord-Holland, NL",MBA B – LBA,1400-808,NA,Unknown,Kučan 2007,Triticum aestivum s.l.,Triticum aestivum s.l.,NA,NA,0,NA,0,0,0,NA,NA
NL,"Westwoud/Prov. Noord-Holland, NL",MBA B – LBA,1400-809,NA,Unknown,Kučan 2007,Secale cereale,Secale cereale,NA,NA,0,NA,0,0,0,NA,NA
NL,"Westwoud/Prov. Noord-Holland, NL",MBA B – LBA,1400-810,NA,Unknown,Kučan 2007,Panicum miliaceum,Panicum miliaceum,NA,NA,0,NA,0,0,0,NA,NA
NL,"Westwoud/Prov. Noord-Holland, NL",MBA B – LBA,1400-811,NA,Unknown,Kučan 2007,Linum usitatissimum,Linum usitatissimum,NA,NA,<=50,NA,x,x,x,NA,NA
NL,"Westwoud/Prov. Noord-Holland, NL",MBA B – LBA,1400-812,NA,Unknown,Kučan 2007,Camelina sativa,Camelina sativa,NA,NA,0,NA,0,0,0,NA,NA
NL,"Westwoud/Prov. Noord-Holland, NL",MBA B – LBA,1400-813,NA,Unknown,Kučan 2007,Vicia faba var. Minor,Vicia faba var. Minor,NA,NA,0,NA,0,0,0,NA,NA
NL,"Westwoud/Prov. Noord-Holland, NL",MBA B – LBA,1400-814,NA,Unknown,Kučan 2007,Pisum sativum,Pisum sativum,NA,NA,0,NA,0,0,0,NA,NA
NL,"Hooidonksche Akkers/Prov. Noord-Brabant, NL",MBA B – LBA – IA,1500-300,1,Unknown,Kučan 2007,Hordeum vulgare,Hordeum vulgare,NA,NA,>100,NA,x,xxx,xx,NA,NA
NL,"Hooidonksche Akkers/Prov. Noord-Brabant, NL",MBA B – LBA – IA,1500-300,NA,Unknown,Kučan 2007,Hordeum vulgare nudum,Hordeum vulgare nudum,NA,NA,0,NA,0,0,0,NA,NA
NL,"Hooidonksche Akkers/Prov. Noord-Brabant, NL",MBA B – LBA – IA,1500-300,NA,Unknown,Kučan 2007,Avena sativa,Avena sativa,NA,NA,0,NA,0,0,0,NA,NA
NL,"Hooidonksche Akkers/Prov. Noord-Brabant, NL",MBA B – LBA – IA,1500-300,NA,Unknown,Kučan 2007,Avena fatua,Avena sp.,NA,NA,0,NA,0,0,0,NA,NA
NL,"Hooidonksche Akkers/Prov. Noord-Brabant, NL",MBA B – LBA – IA,1500-300,NA,Unknown,Kučan 2007,Avena sp.,Avena sp.,NA,NA,<=50,NA,x,x,x,NA,NA
NL,"Hooidonksche Akkers/Prov. Noord-Brabant, NL",MBA B – LBA – IA,1500-300,NA,Unknown,Kučan 2007,Triticum dicoccum,Triticum dicoccum,NA,NA,<=50,NA,x,x,x,NA,NA
NL,"Hooidonksche Akkers/Prov. Noord-Brabant, NL",MBA B – LBA – IA,1500-300,NA,Unknown,Kučan 2007,Triticum monococcum,Triticum monococcum,NA,NA,0,NA,0,0,0,NA,NA
NL,"Hooidonksche Akkers/Prov. Noord-Brabant, NL",MBA B – LBA – IA,1500-300,NA,Unknown,Kučan 2007,Triticum spelta,Triticum spelta,NA,NA,Druschreste,NA,x,x,x,NA,NA
NL,"Hooidonksche Akkers/Prov. Noord-Brabant, NL",MBA B – LBA – IA,1500-300,NA,Unknown,Kučan 2007,Triticum aestivum s.l.,Triticum aestivum s.l.,NA,NA,0,NA,0,0,0,NA,NA
NL,"Hooidonksche Akkers/Prov. Noord-Brabant, NL",MBA B – LBA – IA,1500-300,NA,Unknown,Kučan 2007,Secale cereale,Secale cereale,NA,NA,0,NA,0,0,0,NA,NA
NL,"Hooidonksche Akkers/Prov. Noord-Brabant, NL",MBA B – LBA – IA,1500-300,NA,Unknown,Kučan 2007,Panicum miliaceum,Panicum miliaceum,NA,NA,<=100,NA,x,xx,x,NA,NA
NL,"Hooidonksche Akkers/Prov. Noord-Brabant, NL",MBA B – LBA – IA,1500-300,NA,Unknown,Kučan 2007,Linum usitatissimum,Linum usitatissimum,NA,NA,1-2,NA,x,x,x,NA,NA
NL,"Hooidonksche Akkers/Prov. Noord-Brabant, NL",MBA B – LBA – IA,1500-300,NA,Unknown,Kučan 2007,Camelina sativa,Camelina sativa,NA,NA,<=50,NA,x,x,x,NA,NA
NL,"Hooidonksche Akkers/Prov. Noord-Brabant, NL",MBA B – LBA – IA,1500-300,NA,Unknown,Kučan 2007,Vicia faba var. Minor,Vicia faba var. Minor,NA,NA,0,NA,0,0,0,NA,NA
NL,"Hooidonksche Akkers/Prov. Noord-Brabant, NL",MBA B – LBA – IA,1500-300,NA,Unknown,Kučan 2007,Pisum sativum,Pisum sativum,NA,NA,1-2,NA,x,x,x,NA,NA
PL,Poland,BA,2300-800,1,Unknown,Harding 2000,Triticum monococcum,Triticum monococcum,11,NA,NA,NA,x,xx,x,NA,NA
PL,Poland,BA,2300-800,NA,Unknown,Harding 2000,Triticum dicoccum,Triticum dicoccum,50,NA,NA,NA,x,xxx,xxx,NA,NA
PL,Poland,BA,2300-800,NA,Unknown,Harding 2000,Triticum aestivum,Triticum aestivum,44,NA,NA,NA,x,xxx,xx,NA,NA
PL,Poland,BA,2300-800,NA,Unknown,Harding 2000,Triticum spelta,Triticum spelta,0,NA,NA,NA,0,0,0,NA,NA
PL,Poland,BA,2300-800,NA,Unknown,Harding 2000,Hordeum vulgare,Hordeum vulgare,44,NA,NA,NA,x,xxx,xx,NA,NA
PL,Poland,BA,2300-800,NA,Unknown,Harding 2000,Hordeum nudum,Hordeum vulgare nudum,0,NA,NA,NA,0,0,0,NA,NA
PL,Poland,BA,2300-800,NA,Unknown,Harding 2000,Secale cereale,Secale cereale,5,NA,NA,NA,x,x,x,NA,NA
PL,Poland,BA,2300-800,NA,Unknown,Harding 2000,Avena sp.,Avena sp.,17,NA,NA,NA,x,xx,x,NA,NA
PL,Poland,BA,2300-800,NA,Unknown,Harding 2000,Panicum miliaceum,Panicum miliaceum,55,NA,NA,NA,x,xxxx,xxx,NA,NA
PL,Poland,BA,2300-800,NA,Unknown,Harding 2000,Vicia faba,Vicia faba,5,NA,NA,NA,x,x,x,NA,NA
PL,Poland,BA,2300-800,NA,Unknown,Harding 2000,Pisum sativum,Pisum sativum,0,NA,NA,NA,0,0,0,NA,NA
PL,Poland,BA,2300-800,NA,Unknown,Harding 2000,Lens culinaris,Lens culinaris,5,NA,NA,NA,x,x,x,NA,NA
PL,Poland,BA,2300-800,NA,Unknown,Harding 2000,Linum usitatissimum,Linum usitatissimum,0,NA,NA,NA,0,0,0,NA,NA
PL,Poland,BA,2300-800,NA,Unknown,Harding 2000,Camelina sativa,Camelina sativa,0,NA,NA,NA,0,0,0,NA,NA
PL,Poland,BA,2300-800,NA,Unknown,Harding 2000,Papaver somniferum,Papaver somniferum,0,NA,NA,NA,0,0,0,NA,NA
PL,Poland,BA,2300-800,NA,Lusatian,Wasylikowa 1991,Triticum monococcum,Triticum monococcum,10,NA,NA,NA,x,x,x,NA,NA
PL,Poland,BA,2300-800,NA,Lusatian,Wasylikowa 1991,Triticum dicoccum,Triticum dicoccum,40,NA,NA,NA,x,xx,xx,NA,NA
PL,Poland,BA,2300-800,NA,Lusatian,Wasylikowa 1991,Triticum spelta,Triticum spelta,0,NA,NA,NA,0,0,0,NA,NA
PL,Poland,BA,2300-800,NA,Lusatian,Wasylikowa 1991,Triticum aestivum s.l.,Triticum aestivum s.l.,50,NA,NA,NA,x,xxx,xxx,NA,NA
PL,Poland,BA,2300-800,NA,Lusatian,Wasylikowa 1991,Hordeum vulgare convar.,Hordeum vulgare convar.,80,NA,NA,NA,x,xxxx,xxxx,NA,NA
PL,Poland,BA,2300-800,NA,Lusatian,Wasylikowa 1991,Secale cereale,Secale cereale,10,NA,NA,NA,x,x,x,NA,NA
PL,Poland,BA,2300-800,NA,Lusatian,Wasylikowa 1991,Avena sativa,Avena sativa,30,NA,NA,NA,x,xx,xx,NA,NA
PL,Poland,BA,2300-800,NA,Lusatian,Wasylikowa 1991,Panicum miliaceum,Panicum miliaceum,70,NA,NA,NA,x,xxx,xxx,NA,NA
PL,Poland,BA,2300-800,NA,Lusatian,Wasylikowa 1991,Vicia faba var. Minor,Vicia faba var. Minor,10,NA,NA,NA,x,x,x,NA,NA
PL,Poland,BA,2300-800,NA,Others,Wasylikowa 1991,Triticum monococcum,Triticum monococcum,12,NA,NA,NA,x,xx,x,NA,NA
PL,Poland,BA,2300-800,NA,Others,Wasylikowa 1991,Triticum dicoccum,Triticum dicoccum,62,NA,NA,NA,x,xxxx,xxx,NA,NA
PL,Poland,BA,2300-800,NA,Others,Wasylikowa 1991,Triticum spelta,Triticum spelta,0,NA,NA,NA,0,0,0,NA,NA
PL,Poland,BA,2300-800,NA,Others,Wasylikowa 1991,Triticum aestivum s.l.,Triticum aestivum s.l.,37,NA,NA,NA,x,xx,xx,NA,NA
PL,Poland,BA,2300-800,NA,Others,Wasylikowa 1991,Hordeum vulgare convar.,Hordeum vulgare convar.,0,NA,NA,NA,0,0,0,NA,NA
PL,Poland,BA,2300-800,NA,Others,Wasylikowa 1991,Secale cereale,Secale cereale,0,NA,NA,NA,0,0,0,NA,NA
PL,Poland,BA,2300-800,NA,Others,Wasylikowa 1991,Avena sativa,Avena sativa,0,NA,NA,NA,0,0,0,NA,NA
PL,Poland,BA,2300-800,NA,Others,Wasylikowa 1991,Panicum miliaceum,Panicum miliaceum,37,NA,NA,NA,x,xx,xx,NA,NA
PL,Poland,BA,2300-800,NA,Others,Wasylikowa 1991,Vicia faba var. Minor,Vicia faba var. Minor,0,NA,NA,NA,0,0,0,NA,NA
PL,Poland,BA,2300-800,NA,Others,Wasylikowa 1991,Lens culinaris,Lens culinaris,12,NA,NA,NA,x,xx,x,NA,NA
PL,Poland,BA,2300-800,NA,Unknown,Wasylikowa 1991,Triticum monococcum,Triticum monococcum,11,NA,NA,NA,x,xx,x,NA,NA
PL,Poland,BA,2300-800,NA,Unknown,Wasylikowa 1991,Triticum dicoccum,Triticum dicoccum,50,NA,NA,NA,x,xxx,xxx,NA,NA
PL,Poland,BA,2300-800,NA,Unknown,Wasylikowa 1991,Triticum spelta,Triticum spelta,0,NA,NA,NA,0,0,0,NA,NA
PL,Poland,BA,2300-800,NA,Unknown,Wasylikowa 1991,Triticum aestivum s.l.,Triticum aestivum s.l.,44,NA,NA,NA,x,xxx,xx,NA,NA
PL,Poland,BA,2300-800,NA,Unknown,Wasylikowa 1991,Hordeum vulgare convar.,Hordeum vulgare convar.,44,NA,NA,NA,x,xxx,xx,NA,NA
PL,Poland,BA,2300-800,NA,Unknown,Wasylikowa 1991,Secale cereale,Secale cereale,5,NA,NA,NA,x,x,x,NA,NA
PL,Poland,BA,2300-800,NA,Unknown,Wasylikowa 1991,Avena sativa,Avena sativa,17,NA,NA,NA,x,xx,x,NA,NA
PL,Poland,BA,2300-800,NA,Unknown,Wasylikowa 1991,Panicum miliaceum,Panicum miliaceum,55,NA,NA,NA,x,xxx,xxx,NA,NA
PL,Poland,BA,2300-800,NA,Unknown,Wasylikowa 1991,Vicia faba var. Minor,Vicia faba var. Minor,5,NA,NA,NA,x,x,x,NA,NA
PL,Poland,BA,2300-800,NA,Unknown,Wasylikowa 1991,Lens culinaris,Lens culinaris,5,NA,NA,NA,x,x,x,NA,NA
PL,Poland,Ha,800--,NA,Unknown,Harding 2000,Triticum monococcum,Triticum monococcum,8,NA,NA,NA,x,x,x,NA,NA
PL,Poland,Ha,800--,NA,Unknown,Harding 2000,Triticum dicoccum,Triticum dicoccum,40,NA,NA,NA,x,xx,xx,NA,NA
PL,Poland,Ha,800--,NA,Unknown,Harding 2000,Triticum aestivum,Triticum aestivum,56,NA,NA,NA,x,xxx,xxx,NA,NA
PL,Poland,Ha,800--,NA,Unknown,Harding 2000,Triticum spelta,Triticum spelta,8,NA,NA,NA,x,x,x,NA,NA
PL,Poland,Ha,800--,NA,Unknown,Harding 2000,Hordeum vulgare,Hordeum vulgare,64,NA,NA,NA,x,xxxx,xxx,NA,NA
PL,Poland,Ha,800--,NA,Unknown,Harding 2000,Hordeum nudum,Hordeum vulgare nudum,0,NA,NA,NA,0,0,0,NA,NA
PL,Poland,Ha,800--,NA,Unknown,Harding 2000,Secale cereale,Secale cereale,40,NA,NA,NA,x,xx,xx,NA,NA
PL,Poland,Ha,800--,NA,Unknown,Harding 2000,Avena sp.,Avena sp.,28,NA,NA,NA,x,xx,xx,NA,NA
PL,Poland,Ha,800--,NA,Unknown,Harding 2000,Panicum miliaceum,Panicum miliaceum,56,NA,NA,NA,x,xxx,xxx,NA,NA
PL,Poland,Ha,800--,NA,Unknown,Harding 2000,Vicia faba,Vicia faba,40,NA,NA,NA,x,xx,xx,NA,NA
PL,Poland,Ha,800--,NA,Unknown,Harding 2000,Pisum sativum,Pisum sativum,52,NA,NA,NA,x,xxx,xxx,NA,NA
PL,Poland,Ha,800--,NA,Unknown,Harding 2000,Lens culinaris,Lens culinaris,32,NA,NA,NA,x,xx,xx,NA,NA
PL,Poland,Ha,800--,NA,Unknown,Harding 2000,Linum usitatissimum,Linum usitatissimum,16,NA,NA,NA,x,x,x,NA,NA
PL,Poland,Ha,800--,NA,Unknown,Harding 2000,Camelina sativa,Camelina sativa,12,NA,NA,NA,x,x,x,NA,NA
PL,Poland,Ha,800--,NA,Unknown,Harding 2000,Papaver somniferum,Papaver somniferum,4,NA,NA,NA,x,x,x,NA,NA
G,"Schleswig, Brd. Gram, Vojens house IV",EBA,1800-1500,NA,Unknown,"Robinson 2003, Table 6",Chenopodium album,Chenopodium album,NA,5.5,110.5,NA,NA,x,x,NA,NA
